id_client,date_octroi,age,sexe,situation_matrimoniale,nb_personnes_charge,niveau_education,zone_habitation,secteur_activite,anciennete_activite_mois,revenu_mensuel_fcfa,charges_mensuelles_fcfa,possede_compte_epargne,montant_epargne_fcfa,montant_credit_fcfa,duree_credit_mois,taux_interet_annuel,objet_credit,type_garantie,membre_groupe_solidaire,nb_credits_anterieurs,nb_retards_anterieurs,score_mobile_money,nb_transactions_mm_mois,distance_agence_km,agent_credit,nb_relances_recouvrement,statut_dossier,defaut_paiement
CLI-000432,2022-05-27,38,F,Marie,2.0,Secondaire,Urbaine,Services,109.0,79400.0,21200.0,0,0.0,245000.0,6,28.22,Scolarite,Materiel,0,7,1,,18,1.3,AG-003,0,Solde,0
CLI-005002,2023-10-01,43,F,Marie,2.0,Aucun,Semi-urbaine,Commerce,57.0,60800.0,33000.0,0,0.0,237000.0,6,22.77,Fonds de roulement,Caution solidaire,1,2,2,39.1,7,0.8,AG-009,0,En cours,0
CLI-002845,2021-07-31,47,F,Celibataire,2.0,Superieur,Rurale,Agriculture,13.0,31500.0,11700.0,0,0.0,84000.0,24,16.75,Fonds de roulement,Aucune,0,0,0,61.1,2,9.5,AG-001,0,Solde,0
CLI-002723,2023-01-17,38,M,Marie,4.0,Secondaire,Rurale,Transport,39.0,50400.0,34400.0,0,0.0,78000.0,18,16.85,Intrants agricoles,Caution solidaire,1,3,1,62.6,3,19.7,AG-009,0,Solde,0
CLI-007658,2022-09-14,18,F,Veuf,3.0,Superieur,Urbaine,Commerce,156.0,319100.0,146100.0,1,118500.0,2689000.0,6,18.51,Fonds de roulement,Caution solidaire,0,2,0,41.4,31,2.7,AG-003,0,En cours,0
CLI-008194,2023-04-10,42,Feminin,Divorce,0.0,Secondaire,Urbaine,Commerce,55.0,203200.0,74000.0,0,0.0,852000.0,24,15.37,Fonds de roulement,Materiel,1,0,0,,25,5.1,AG-005,1,En cours,0
CLI-002384,2021-09-28,60,M,Celibataire,1.0,Primaire,Rurale,Artisanat,74.0,46700.0,23900.0,0,0.0,147000.0,24,20.24,Equipement,Caution solidaire,1,5,0,41.3,4,12.1,AG-002,0,Solde,0
CLI-003186,2022-04-14,38,F,Marie,4.0,Primaire,Rurale,Artisanat,109.0,49700.0,38100.0,0,0.0,44000.0,12,17.52,Fonds de roulement,Caution solidaire,1,1,0,,4,54.3,AG-005,0,En cours,0
CLI-004164,2024-01-27,42,F,Divorce,1.0,Superieur,Semi-urbaine,Agriculture,20.0,,31400.0,0,0.0,568000.0,18,20.86,Habitat,Materiel,0,1,0,,9,0.3,AG-021,0,Solde,0
CLI-005369,2022-07-24,39,F,Celibataire,0.0,Primaire,Urbaine,Transport,18.0,170500.0,64200.0,0,0.0,824000.0,6,22.65,Sante,Materiel,0,1,1,48.6,20,4.9,AG-010,0,Solde,0
CLI-007341,2023-05-25,42,Feminin,Celibataire,1.0,Primaire,Semi-urbaine,Commerce,53.0,99500.0,54500.0,0,,262000.0,12,23.73,Fonds de roulement,Aucune,0,3,1,55.1,8,5.7,AG-008,0,Solde,0
CLI-001567,2021-04-15,22,F,Marie,5.0,Secondaire,Urbaine,Commerce,,36100.0,20400.0,0,0.0,130000.0,18,28.09,Autre,Caution solidaire,1,2,0,65.1,15,1.3,AG-026,0,Solde,0
CLI-003928,2024-09-09,50,F,Celibataire,2.0,Superieur,Urbaine,Commerce,46.0,246700.0,113800.0,0,0.0,772000.0,12,21.8,Fonds de roulement,Caution solidaire,1,0,0,66.5,32,2.6,AG-016,0,Solde,0
CLI-005211,2022-04-01,20,F,Divorce,0.0,Superieur,Semi-urbaine,Artisanat,76.0,98200.0,38100.0,0,0.0,392000.0,6,31.4,Equipement,Aucune,0,0,0,53.7,6,5.3,AG-017,0,Solde,0
CLI-001311,2022-02-03,41,F,Marie,6.0,Primaire,Semi-urbaine,Agriculture,79.0,62300.0,40800.0,0,0.0,336000.0,24,18.31,Habitat,Caution solidaire,1,2,0,61.2,6,9.8,AG-025,8,Contentieux,1
CLI-002529,2022-11-22,28,F,Celibataire,1.0,Aucun,Semi-urbaine,Artisanat,33.0,47100.0,34900.0,0,0.0,68000.0,24,24.14,Fonds de roulement,Aucune,1,1,0,66.1,3,4.8,AG-001,0,En cours,0
CLI-003673,2021-04-23,32,F,Celibataire,2.0,Superieur,Urbaine,Agriculture,41.0,170200.0,78800.0,1,198900.0,1096000.0,3,21.07,Equipement,Aucune,0,2,1,31.8,32,8.2,AG-021,8,Contentieux,1
CLI-008344,2024-06-13,59,M,Marie,,Secondaire,Urbaine,Commerce,90.0,49800.0,32500.0,0,0.0,142000.0,12,13.68,Intrants agricoles,Aucune,0,1,1,47.9,14,0.5,AG-014,0,En cours,0
CLI-008571,2024-07-03,21,M,Celibataire,1.0,Secondaire,Rurale,Services,,89700.0,13900.0,0,0.0,164000.0,6,19.43,Fonds de roulement,Caution solidaire,1,0,0,,9,4.1,AG-008,1,Solde,0
CLI-005346,2022-05-31,22,F,Marie,1.0,Secondaire,Urbaine,Transport,108.0,255300.0,135300.0,1,72800.0,2983000.0,9,20.89,Scolarite,Caution solidaire,1,2,0,69.9,21,5.3,AG-015,2,Contentieux,1
CLI-002663,2021-09-10,55,F,Divorce,0.0,Secondaire,Urbaine,Services,129.0,129200.0,65700.0,0,0.0,417000.0,12,20.53,Fonds de roulement,Caution solidaire,1,3,0,45.0,17,2.0,AG-019,0,Solde,0
CLI-000353,2023-07-21,39,F,Veuf,2.0,Superieur,URBAINE,Commerce,24.0,239700.0,94400.0,1,112800.0,775000.0,6,12.76,Sante,Materiel,0,2,1,39.4,19,5.2,AG-010,1,En cours,0
CLI-002235,2021-11-03,42,M,Marie,7.0,Primaire,Semi-urbaine,Services,38.0,99200.0,66400.0,0,,208000.0,24,14.51,Fonds de roulement,Materiel,0,3,1,41.3,6,6.8,AG-009,1,Solde,0
CLI-008952,2024-09-03,48,M,Marie,6.0,Secondaire,Semi-urbaine,Services,,89800.0,67000.0,0,0.0,331000.0,6,18.88,Fonds de roulement,Materiel,0,2,2,56.6,4,3.6,AG-007,0,Solde,0
CLI-004041,2022-12-07,32,F,MARIE(E),3.0,Secondaire,Rurale,Transport,50.0,44400.0,17500.0,0,0.0,99000.0,6,27.21,Fonds de roulement,Aucune,0,1,0,42.6,5,9.4,AG-019,0,Solde,0
CLI-006124,2022-11-02,18,F,Celibataire,0.0,Secondaire,Urbaine,Transport,68.0,118600.0,51700.0,0,0.0,545000.0,12,13.8,Scolarite,Caution solidaire,1,3,0,,17,1.6,AG-026,0,Solde,0
CLI-005610,2021-04-27,35,F,Celibataire,0.0,Primaire,Urbaine,Transport,90.0,53700.0,34600.0,1,8500.0,416000.0,24,23.96,Intrants agricoles,Caution solidaire,1,3,1,74.2,8,2.6,AG-012,0,Solde,0
CLI-003325,2022-07-13,44,F,Divorce,1.0,Aucun,Rurale,Services,32.0,50500.0,19500.0,0,0.0,76000.0,24,23.83,Sante,Caution solidaire,0,1,0,,5,12.6,AG-001,0,Solde,0
CLI-002310,2023-11-10,42,M,Marie,4.0,Primaire,Semi-urbaine,Artisanat,54.0,77800.0,51600.0,0,0.0,364000.0,18,26.8,Intrants agricoles,Materiel,0,1,0,75.1,2,0.9,AG-008,0,Solde,0
CLI-003728,2023-05-11,33,F,Celibataire,3.0,Secondaire,Rurale,Agriculture,26.0,-999.0,39300.0,1,22000.0,265000.0,12,18.88,Equipement,Caution solidaire,1,1,0,56.4,10,34.2,AG-018,0,En cours,0
CLI-007049,2024-10-09,43,M,Marie,4.0,Aucun,Rurale,Services,33.0,53400.0,28900.0,0,0.0,56000.0,12,24.77,Intrants agricoles,Caution solidaire,1,2,1,45.4,9,18.8,AG-018,1,Solde,0
CLI-000386,2025-03-05,38,F,Marie,3.0,Secondaire,Semi-urbaine,  Agriculture,8.0,56700.0,34100.0,0,,55000.0,12,20.2,Fonds de roulement,Caution solidaire,1,0,0,59.5,8,4.5,AG-014,0,Solde,0
CLI-002301,2022-11-21,36,M,Marie,5.0,Aucun,Semi-urbaine,  Agriculture,41.0,46100.0,31600.0,0,0.0,57000.0,24,14.39,Fonds de roulement,Aucune,1,1,0,67.5,6,6.3,AG-007,1,Solde,0
CLI-008622,2024-04-24,32,F,Celibataire,3.0,Secondaire,Rurale,Agriculture,44.0,44100.0,29600.0,0,0.0,679000.0,12,18.94,Scolarite,Caution solidaire,1,0,0,51.8,2,2.5,AG-019,6,Restructure,1
CLI-005755,2025-02-23,42,F,Marie,3.0,Superieur,Urbaine,Agriculture,22.0,60200.0,50700.0,0,0.0,154000.0,6,21.14,Fonds de roulement,Caution solidaire,1,3,0,67.7,26,3.7,AG-025,5,Contentieux,1
CLI-000075,2021-08-18,29,M,Divorce,2.0,Superieur,Urbaine,Artisanat,34.0,47000.0,18400.0,0,0.0,223000.0,12,26.64,Fonds de roulement,Aucune,0,1,0,,17,3.6,AG-015,1,Solde,0
CLI-005034,2023-09-29,44,F,Marie,1.0,Aucun,Rurale,Artisanat,36.0,22500.0,6300.0,0,0.0,52000.0,3,23.99,Fonds de roulement,Caution solidaire,1,1,0,49.3,5,25.9,AG-023,1,Solde,0
CLI-001469,2022-11-01,46,M,Marie,1.0,,Rurale,Commerce,36.0,69000.0,29000.0,0,0.0,112000.0,18,25.3,Intrants agricoles,Materiel,0,0,0,47.1,3,10.5,AG-014,0,En cours,0
CLI-001455,2021-10-20,39,F,Marie,2.0,Aucun,Semi-urbaine,Services,8.0,240600.0,125100.0,0,0.0,728000.0,9,16.52,Fonds de roulement,Aucune,0,1,0,44.3,10,1.6,AG-005,0,En cours,0
CLI-003088,2021-02-15,32,F,Divorce,0.0,Secondaire,Urbaine,Agriculture,45.0,78600.0,32100.0,1,21300.0,41000.0,6,25.44,Sante,Caution solidaire,1,2,0,97.4,8,4.0,AG-024,0,Solde,0
CLI-004022,2022-10-22,25,F,Marie,6.0,Aucun,Semi-urbaine,Artisanat,37.0,64000.0,43700.0,1,123500.0,230000.0,18,16.82,Autre,Aucune,0,1,0,69.5,2,5.6,AG-004,0,Solde,0
CLI-001307,2024-01-27,33,F,Marie,4.0,Aucun,Urbaine,Commerce,6.0,70600.0,46800.0,0,,138000.0,3,26.73,Fonds de roulement,Caution solidaire,1,2,0,66.6,23,2.1,AG-021,1,En cours,0
CLI-003811,2022-04-11,37,M,Celibataire,,Aucun,Rurale,Agriculture,62.0,34500.0,17100.0,0,,67000.0,18,19.29,Fonds de roulement,Caution solidaire,1,1,0,47.7,8,50.9,AG-003,1,Solde,0
CLI-008668,2025-02-17,36,F,Celibataire,1.0,Aucun,Semi-urbaine,Agriculture,52.0,35400000.0,17600.0,0,0.0,323000.0,9,24.12,Equipement,Caution solidaire,1,1,0,36.7,4,5.9,AG-015,6,Contentieux,1
CLI-007261,2021-09-04,41,M,Celibataire,0.0,Primaire,Semi-urbaine,Artisanat,114.0,60000.0,43900.0,1,18500.0,242000.0,24,16.49,Fonds de roulement,Aucune,0,3,1,43.1,1,1.3,AG-005,0,En cours,0
CLI-001473,2022-01-22,18,M,Marie,3.0,Aucun,Rurale,Fonction publique,31.0,83700.0,45600.0,0,,298000.0,12,28.49,Scolarite,Materiel,0,5,0,,3,26.6,AG-023,0,Solde,0
CLI-005175,2022-07-01,43,F,Marie,4.0,Aucun,Semi-urbaine,Commerce,99.0,67600.0,33000.0,1,56100.0,107000.0,12,17.98,Fonds de roulement,Aucune,0,2,0,,4,3.7,AG-001,1,Solde,0
CLI-007354,2023-09-09,34,M,Divorce,2.0,Secondaire,Urbaine,Agriculture,42.0,91500.0,54400.0,1,29300.0,415000.0,24,19.32,Equipement,Materiel,0,2,0,,16,6.1,AG-015,0,Solde,0
CLI-002433,2024-02-03,53,M,Celibataire,1.0,Superieur,Urbaine,Agriculture,113.0,65300.0,40700.0,1,21000.0,300000.0,12,27.91,Fonds de roulement,Caution solidaire,1,2,2,,19,3.2,AG-012,4,Contentieux,1
CLI-002792,2022-05-02,22,F,Celibataire,0.0,Superieur,Semi-urbaine,Agriculture,37.0,133300.0,99900.0,0,0.0,602000.0,6,23.07,Equipement,Caution solidaire,1,1,0,,6,2.6,AG-001,6,Contentieux,1
CLI-004858,2025-03-19,29,M,Marie,3.0,Secondaire,Semi-urbaine,Commerce,61.0,86700.0,48500.0,0,0.0,1147000.0,12,23.09,Fonds de roulement,Caution solidaire,1,4,1,43.0,4,3.5,AG-004,7,Contentieux,1
CLI-004574,2024-10-26,32,F,Marie,5.0,Superieur,Urbaine,Agriculture,90.0,61800.0,42800.0,1,14000.0,258000.0,6,17.46,Fonds de roulement,Aucune,0,4,0,45.1,13,5.2,AG-008,4,Contentieux,1
CLI-000985,2022-08-25,18,F,Marie,3.0,Primaire,Semi-urbaine,Commerce,27.0,45900.0,17100.0,0,0.0,243000.0,6,22.26,Scolarite,Aucune,0,0,0,41.7,3,1.9,AG-016,4,Restructure,1
CLI-000263,2022-03-19,63,F,Marie,4.0,Secondaire,Rurale,Agriculture,79.0,,38300.0,0,0.0,391000.0,9,26.1,Equipement,Aucune,0,2,0,69.1,7,49.5,AG-016,4,Restructure,1
CLI-007226,2022-05-12,38,F,Marie,2.0,Secondaire,Urbaine,Services,38.0,70500.0,20500.0,0,0.0,985000.0,36,24.96,Sante,Caution solidaire,1,2,0,59.2,16,3.9,AG-012,6,Recouvrement,1
CLI-000430,2024-03-10,29,F,Celibataire,2.0,Secondaire,Semi-urbaine,Commerce,,,14400.0,0,0.0,207000.0,18,24.52,Habitat,Caution solidaire,0,1,0,45.4,3,9.9,AG-017,1,Solde,0
CLI-006111,2024-04-18,26,F,Celibataire,2.0,Superieur,Urbaine,Agriculture,46.0,31100.0,8800.0,1,30600.0,87000.0,12,19.15,Autre,Materiel,1,0,0,60.8,23,1.7,AG-025,1,Solde,0
CLI-000233,2021-07-30,56,F,Divorce,0.0,Superieur,URBAINE,Agriculture,104.0,78100.0,33700.0,0,0.0,270000.0,24,30.81,Equipement,Caution solidaire,1,3,0,76.6,22,4.0,AG-013,0,En cours,0
CLI-001793,2024-12-07,43,M,Celibataire,2.0,Aucun,Semi-urbaine,Services,51.0,76400.0,40700.0,0,0.0,312000.0,9,29.58,Intrants agricoles,Materiel,0,1,0,68.9,0,9999.0,AG-012,0,Solde,0
CLI-004116,2023-12-21,38,M,Marie,2.0,Primaire,Rurale,Commerce,22.0,104300.0,29200.0,1,95500.0,216000.0,6,18.83,Fonds de roulement,Caution solidaire,1,1,0,50.8,5,39.3,AG-005,0,Solde,0
CLI-009133,2021-05-11,43,F,Marie,4.0,Primaire,Urbaine,Services,,,81600.0,0,0.0,1131000.0,3,17.63,Fonds de roulement,Materiel,0,0,0,79.3,24,8.5,AG-023,0,Solde,0
CLI-002707,2024-10-30,51,M,Veuf,2.0,Primaire,Rurale,Commerce,22.0,,49000.0,0,0.0,340000.0,12,18.73,Sante,Aucune,0,3,3,55.3,4,12.6,AG-002,0,Solde,0
CLI-006693,2021-06-05,47,M,Celibataire,0.0,Secondaire,Semi-urbaine,Commerce,64.0,65800.0,17700.0,0,0.0,377000.0,24,15.61,Equipement,Aucune,1,4,0,66.0,6,9.5,AG-005,1,En cours,0
CLI-000807,2025-01-01,49,M,Marie,9.0,Primaire,Rurale,Commerce,31.0,67200.0,48600.0,0,0.0,354000.0,6,22.91,Equipement,Caution solidaire,1,2,1,91.0,8,50.6,AG-016,7,Restructure,1
CLI-005606,2023-03-20,42,F,celibataire,2.0,Secondaire,Semi-urbaine,Agriculture,46.0,54200.0,14600.0,1,26000.0,259000.0,6,18.94,Equipement,Aucune,0,3,0,61.8,6,0.2,AG-006,0,En cours,0
CLI-000343,2023-02-12,37,F,Celibataire,2.0,Secondaire,Rurale,Artisanat,76.0,33400.0,22200.0,0,0.0,228000.0,18,19.88,Intrants agricoles,Caution solidaire,1,2,0,,7,26.2,AG-021,0,Solde,0
CLI-004450,2021-02-21,29,M,Marie,4.0,Primaire,Urbaine,Agriculture,118.0,68300.0,23500.0,0,0.0,522000.0,9,15.83,Autre,Materiel,0,3,2,52.8,22,7.2,AG-026,1,Solde,0
CLI-003975,2021-05-18,39,F,Marie,4.0,Secondaire,Semi-urbaine,Agriculture,13.0,27700.0,15500.0,1,11300.0,229000.0,18,22.32,Fonds de roulement,Caution solidaire,1,1,0,77.7,3,2.5,AG-002,0,En cours,0
CLI-004906,14/06/2024,47,F,Marie,3.0,Secondaire,Semi-urbaine,Commerce,17.0,159200.0,89600.0,0,0.0,329000.0,18,20.87,Fonds de roulement,Caution solidaire,1,0,0,52.2,6,4.4,AG-025,0,En cours,0
CLI-004434,2025-02-26,19,M,Celibataire,1.0,Secondaire,Urbaine,Services,94.0,142600.0,61900.0,0,0.0,838000.0,24,21.25,Intrants agricoles,Caution solidaire,1,2,0,69.0,25,11.6,AG-006,0,Solde,0
CLI-008244,2024-03-18,38,F,Divorce,0.0,Primaire,Urbaine,Commerce,42.0,264200.0,193800.0,1,69600.0,3494000.0,9,23.76,Equipement,Materiel,0,1,0,49.1,18,7.1,AG-005,0,Solde,0
CLI-003133,2022-05-13,49,F,MARIE(E),1.0,Secondaire,Semi-urbaine,Commerce,73.0,112300.0,28600.0,0,0.0,352000.0,12,21.52,Intrants agricoles,Aucune,0,1,0,61.7,8,7.0,AG-001,0,En cours,0
CLI-006938,28/07/2024,41,F,Marie,3.0,Aucun,Rurale,Transport,133.0,49900.0,32400.0,0,0.0,273000.0,6,10.88,Equipement,Aucune,0,3,0,65.2,3,12.9,AG-005,7,Restructure,1
CLI-003643,2023-05-15,28,F,Celibataire,0.0,Superieur,Semi-urbaine,Fonction publique,97.0,190900.0,81500.0,0,0.0,389000.0,24,17.83,Fonds de roulement,Aucune,1,0,0,31.9,8,4.1,AG-020,0,Solde,0
CLI-006539,2024-03-05,39,M,Celibataire,1.0,Aucun,Semi-urbaine,Agriculture,104.0,68800.0,35800.0,0,0.0,176000.0,6,20.04,Fonds de roulement,Caution solidaire,1,4,1,21.7,2,6.4,AG-011,0,Solde,0
CLI-007178,2021-02-24,31,F,Marie,4.0,Primaire,Rurale,Commerce,23.0,103400.0,46800.0,1,8200.0,733000.0,12,23.74,Scolarite,Aucune,0,3,1,50.3,4,25.2,AG-021,9,Restructure,1
CLI-006592,2021-08-28,31,F,Marie,3.0,Superieur,Urbaine,  Agriculture,120.0,99800.0,76500.0,0,0.0,604000.0,9,24.22,Fonds de roulement,Caution solidaire,1,3,3,24.1,20,11.5,AG-011,7,Recouvrement,1
CLI-001856,2021-12-23,22,F,Veuf,1.0,Superieur,Urbaine,Services,93.0,132200.0,61000.0,0,,980000.0,12,27.96,Fonds de roulement,Hypotheque,1,1,0,39.2,22,7.8,AG-015,0,En cours,0
CLI-006187,2022-04-14,36,F,Marie,5.0,Secondaire,Urbaine,Commerce,76.0,118900.0,62400.0,1,14200.0,661000.0,12,20.1,Scolarite,Caution solidaire,1,1,1,36.8,23,4.1,AG-018,1,Solde,0
CLI-004389,2021-03-25,36,F,Marie,6.0,Primaire,Rurale,Transport,,38000.0,21300.0,0,0.0,169000.0,6,25.92,Intrants agricoles,Caution solidaire,1,1,0,23.6,9,7.8,AG-018,2,Solde,0
CLI-001759,2023-06-22,38,F,Marie,5.0,Primaire,Semi-urbaine,Agriculture,3.0,62100.0,46200.0,1,20300.0,325000.0,12,25.58,Fonds de roulement,Aucune,0,2,0,58.4,4,10.6,AG-012,0,Solde,0
CLI-001384,2022-12-26,42,M,Celibataire,0.0,Primaire,Semi-urbaine,Transport,36.0,83100.0,38800.0,1,20200.0,853000.0,18,14.3,Intrants agricoles,Caution solidaire,1,1,1,60.0,5,4.3,AG-024,0,Solde,0
CLI-003425,2021-08-28,19,F,Divorce,2.0,Secondaire,Rurale,Commerce,152.0,51200.0,24100.0,0,0.0,177000.0,12,24.24,Equipement,Caution solidaire,1,1,0,71.6,6,31.3,AG-009,0,En cours,0
CLI-006128,2022-11-12,34,F,Marie,5.0,Superieur,Urbaine,Commerce,34.0,150600.0,38100.0,1,26300.0,718000.0,24,21.48,Sante,Caution solidaire,1,2,0,58.1,29,10.4,AG-026,1,En cours,0
CLI-008268,2021-08-16,43,M,Marie,2.0,Secondaire,Rurale,Transport,98.0,98100.0,54200.0,0,0.0,389000.0,9,31.45,Intrants agricoles,Caution solidaire,1,2,1,51.9,6,16.9,AG-025,0,Solde,0
CLI-000639,2022-04-28,37,M,Celibataire,0.0,Superieur,Urbaine,Agriculture,22.0,107100.0,75600.0,1,,212000.0,9,22.0,Fonds de roulement,Caution solidaire,1,3,1,48.8,14,5.6,AG-024,0,Solde,0
CLI-008362,2024-09-10,30,F,Marie,1.0,Primaire,Urbaine,Commerce,33.0,51800.0,23600.0,1,10000.0,100000.0,24,21.42,Fonds de roulement,Aucune,0,2,0,45.0,12,5.0,AG-018,0,Solde,0
CLI-006192,2024-09-18,34,M,Marie,4.0,Aucun,Semi-urbaine,Artisanat,201.0,51800.0,28600.0,0,0.0,310000.0,12,22.66,Intrants agricoles,Aucune,0,0,0,,7,2.7,AG-004,0,En cours,0
CLI-008137,2023-06-19,21,F,Celibataire,1.0,Primaire,Rurale,Agriculture,71.0,29300.0,17300.0,1,,138000.0,3,15.15,Intrants agricoles,Aucune,0,2,0,,8,18.2,AG-017,7,Contentieux,1
CLI-008903,2022-07-30,36,M,Marie,8.0,Secondaire,Urbaine,Transport,90.0,90500.0,47000.0,0,0.0,282000.0,6,18.69,Fonds de roulement,Caution solidaire,1,1,0,40.9,14,4.2,AG-021,0,Solde,0
CLI-003420,2021-10-12,35,M,Celibataire,1.0,Primaire,SEMI-URBAINE,Commerce,54.0,162700.0,61800.0,0,0.0,798000.0,6,16.22,Intrants agricoles,Materiel,0,2,0,59.5,11,4.0,AG-010,0,Solde,0
CLI-008006,2022-03-18,18,M,Marie,3.0,Superieur,Urbaine,Transport,60.0,203300.0,66900.0,1,52000.0,504000.0,6,10.45,Scolarite,Caution solidaire,1,1,0,100.0,32,1.4,AG-008,0,Solde,0
CLI-000814,2022-11-06,50,M,Celibataire,1.0,Secondaire,Rurale,Artisanat,118.0,48500.0,19900.0,0,0.0,326000.0,18,27.16,Equipement,Aucune,1,1,0,62.1,1,14.5,AG-023,0,Solde,0
CLI-003546,2023-08-23,33,F,Marie,1.0,Secondaire,Urbaine,Commerce,45.0,123600.0,44500.0,1,36300.0,740000.0,9,22.16,Fonds de roulement,Materiel,0,3,1,65.8,21,1.6,AG-009,0,Solde,0
CLI-003842,2023-08-27,29,F,Marie,5.0,Aucun,Urbaine,Commerce,69.0,56100.0,25600.0,1,28900.0,25000.0,9,21.64,Intrants agricoles,Caution solidaire,1,1,0,,21,9.8,AG-024,0,Solde,0
CLI-005920,2024-03-13,25,F,Divorce,0.0,Aucun,Rurale,Fonction publique,227.0,197800.0,108300.0,1,39400.0,734000.0,12,21.9,Fonds de roulement,Hypotheque,1,3,0,56.2,9,12.0,AG-026,0,Solde,0
CLI-004255,26/05/2021,39,F,Celibataire,1.0,Secondaire,Semi-urbaine,Commerce,83.0,115100.0,32800.0,0,0.0,539000.0,24,14.47,Fonds de roulement,Aucune,0,2,0,55.7,6,10.8,AG-024,0,Solde,0
CLI-000747,2022-05-02,25,M,Celibataire,3.0,Aucun,Semi-urbaine,Artisanat,77.0,80000.0,53300.0,0,0.0,589000.0,18,21.87,Equipement,Materiel,0,3,1,47.8,9,1.2,AG-013,4,Contentieux,1
CLI-003036,2023-09-27,47,M,Marie,2.0,Primaire,Semi-urbaine,Commerce,73.0,48500.0,21300.0,1,15700.0,203000.0,36,15.19,Scolarite,Aucune,0,0,0,51.3,4,6.4,AG-007,0,Solde,0
CLI-000957,2021-04-20,41,F,Marie,,Secondaire,Urbaine,Agriculture,38.0,65700.0,41600.0,0,0.0,488000.0,18,17.04,Equipement,Aucune,0,0,0,66.4,17,7.6,AG-026,0,Solde,0
CLI-005663,2023-05-08,41,F,Veuf,1.0,Superieur,Semi-urbaine,Agriculture,74.0,-999.0,27900.0,1,25200.0,479000.0,12,20.68,Intrants agricoles,Hypotheque,0,1,0,51.9,5,3.2,AG-020,0,En cours,0
CLI-008913,2023-05-04,60,F,Celibataire,1.0,Primaire,Rurale,Commerce,14.0,84500.0,44800.0,0,,408000.0,6,18.02,Equipement,Aucune,0,1,1,81.5,5,25.6,AG-009,0,En cours,0
CLI-008240,2021-03-02,29,F,Celibataire,0.0,Secondaire,Semi-urbaine,Artisanat,37.0,102400.0,51900.0,0,0.0,223000.0,12,24.22,Habitat,Caution solidaire,1,1,0,50.9,2,2.8,AG-007,0,Solde,0
CLI-002007,2021-12-03,22,F,Marie,1.0,Aucun,Rurale,Services,137.0,63100.0,18900.0,1,51200.0,201000.0,24,25.42,Sante,Caution solidaire,1,5,0,51.6,5,11.6,AG-002,0,En cours,0
CLI-008051,2021-06-25,62,F,Celibataire,0.0,Secondaire,Urbaine,Agriculture,73.0,73600.0,35100.0,0,0.0,412000.0,24,29.09,Intrants agricoles,Caution solidaire,1,3,0,29.4,24,1.9,AG-009,0,Solde,0
CLI-007987,2024-04-14,38,F,Marie,4.0,Primaire,RURALE,Commerce,72.0,102600.0,51400.0,0,0.0,416000.0,9,21.46,Fonds de roulement,Materiel,0,1,1,53.9,8,5.9,AG-021,8,Contentieux,1
CLI-008503,2022-03-19,31,M,Veuf,2.0,Aucun,Semi-urbaine,Commerce,13.0,36200.0,12400.0,0,,238000.0,3,28.46,Fonds de roulement,Aucune,0,1,0,47.3,7,3.1,AG-016,5,Recouvrement,1
CLI-004161,2024-07-30,33,F,Marie,3.0,Primaire,Semi-urbaine,Transport,12.0,75900.0,50900.0,0,0.0,199000.0,24,22.53,Fonds de roulement,Caution solidaire,1,1,0,47.5,3,6.0,AG-012,0,Solde,0
CLI-006994,2022-04-25,20,F,Divorce,3.0,Aucun,Semi-urbaine,Transport,44.0,46800.0,29000.0,1,,196000.0,9,21.76,Fonds de roulement,Aucune,0,2,0,44.5,4,3.1,AG-024,4,Recouvrement,1
CLI-007347,2021-06-21,53,M,Celibataire,1.0,Aucun,Rurale,Agriculture,34.0,45600.0,19900.0,1,10400.0,233000.0,6,21.19,Sante,Caution solidaire,1,2,0,69.0,11,5.5,AG-003,0,Solde,0
CLI-005898,24/11/2023,23,F,Marie,1.0,Primaire,Urbaine,Agriculture,45.0,97400.0,52000.0,0,0.0,172000.0,12,17.46,Fonds de roulement,Caution solidaire,0,1,0,,19,2.7,AG-018,1,Solde,0
CLI-000987,2022-05-17,46,F,Marie,6.0,Aucun,Rurale,Agriculture,39.0,33000.0,15900.0,1,3600.0,201000.0,12,18.57,Equipement,Aucune,0,0,0,32.8,3,9.5,AG-001,0,En cours,0
CLI-006885,2025-02-13,44,F,Celibataire,0.0,Secondaire,Urbaine,Commerce,38.0,146700.0,79700.0,0,0.0,483000.0,3,25.96,Habitat,Materiel,0,0,0,70.5,17,3.7,AG-005,6,Contentieux,1
CLI-003510,2022-01-06,47,F,Marie,2.0,Primaire,Rurale,Commerce,140.0,26800.0,9500.0,0,0.0,96000.0,18,16.12,Intrants agricoles,Aucune,0,0,0,39.5,4,11.2,AG-013,1,En cours,0
CLI-007507,2023-04-19,45,M,Marie,2.0,Secondaire,Urbaine,Commerce,53.0,116300.0,65400.0,0,,440000.0,9,16.97,Fonds de roulement,Caution solidaire,1,0,0,70.5,14,6.0,AG-011,0,Solde,0
CLI-004031,2025-01-14,38,M,Marie,4.0,Primaire,Rurale,Agriculture,83.0,31200.0,15300.0,0,0.0,165000.0,12,21.67,Fonds de roulement,Caution solidaire,1,1,0,63.5,7,6.5,AG-011,0,En cours,0
CLI-004684,2022-12-16,45,F,Divorce,0.0,Secondaire,URBAINE,Transport,127.0,84500.0,44300.0,1,40100.0,223000.0,12,26.99,Equipement,Aucune,0,1,0,63.8,21,6.2,AG-018,0,Solde,0
